elapsed time,receive time,header.stamp,topic,value
0,1678374387.837926324,1678374387.832064390,/optitrack/bouncing_table/pose.pose.position.z,0.8817334771156311
0.0031461790000000002,1678374387.841072503,1678374387.836230993,/optitrack/bouncing_table/pose.pose.position.z,0.881731390953064
0.00741418,1678374387.845340504,1678374387.840397834,/optitrack/bouncing_table/pose.pose.position.z,0.8817335367202759
0.01152218,1678374387.849448504,1678374387.844564437,/optitrack/bouncing_table/pose.pose.position.z,0.8817279934883118
0.015509172000000002,1678374387.853435496,1678374387.848731040,/optitrack/bouncing_table/pose.pose.position.z,0.8817322254180908
0.019620226,1678374387.857546550,1678374387.852897644,/optitrack/bouncing_table/pose.pose.position.z,0.8817291855812073
0.023878944000000003,1678374387.861805268,1678374387.857064485,/optitrack/bouncing_table/pose.pose.position.z,0.8817394375801086
0.02790592,1678374387.865832244,1678374387.861231088,/optitrack/bouncing_table/pose.pose.position.z,0.8817358613014221
0.032272969,1678374387.870199293,1678374387.865397691,/optitrack/bouncing_table/pose.pose.position.z,0.8817347884178162
0.03672723,1678374387.874653554,1678374387.869564294,/optitrack/bouncing_table/pose.pose.position.z,0.881729781627655
0.040596733,1678374387.878523057,1678374387.873731136,/optitrack/bouncing_table/pose.pose.position.z,0.8817368149757385
0.044852211,1678374387.882778535,1678374387.877897739,/optitrack/bouncing_table/pose.pose.position.z,0.881730318069458
0.049193759000000004,1678374387.887120083,1678374387.882064342,/optitrack/bouncing_table/pose.pose.position.z,0.8817328214645386
0.052998378000000006,1678374387.890924702,1678374387.886230945,/optitrack/bouncing_table/pose.pose.position.z,0.8817279934883118
0.056982363,1678374387.894908687,1678374387.890397787,/optitrack/bouncing_table/pose.pose.position.z,0.8817269802093506
0.06112581,1678374387.899052134,1678374387.894564390,/optitrack/bouncing_table/pose.pose.position.z,0.8817303776741028
0.065364025,1678374387.903290349,1678374387.898730993,/optitrack/bouncing_table/pose.pose.position.z,0.8817346692085266
0.069724015,1678374387.907650339,1678374387.902897834,/optitrack/bouncing_table/pose.pose.position.z,0.8817296028137207
0.073786401,1678374387.911712725,1678374387.907064437,/optitrack/bouncing_table/pose.pose.position.z,0.881732702255249
0.078183372,1678374387.916109696,1678374387.911231040,/optitrack/bouncing_table/pose.pose.position.z,0.8817320466041565
0.08245544,1678374387.920381764,1678374387.915397644,/optitrack/bouncing_table/pose.pose.position.z,0.881726861000061
0.086353844,1678374387.924280168,1678374387.919564485,/optitrack/bouncing_table/pose.pose.position.z,0.881729006767273
0.090756851,1678374387.928683175,1678374387.923731088,/optitrack/bouncing_table/pose.pose.position.z,0.8817259669303894
0.095057824,1678374387.932984148,1678374387.927897691,/optitrack/bouncing_table/pose.pose.position.z,0.8817276358604431
0.09892611500000001,1678374387.936852439,1678374387.932064294,/optitrack/bouncing_table/pose.pose.position.z,0.8817291259765625
0.102920306,1678374387.940846630,1678374387.936231136,/optitrack/bouncing_table/pose.pose.position.z,0.8817228674888611
0.107097071,1678374387.945023395,1678374387.940397739,/optitrack/bouncing_table/pose.pose.position.z,0.8817294836044312
0.111094705,1678374387.949021029,1678374387.944564342,/optitrack/bouncing_table/pose.pose.position.z,0.8817317485809326
0.11531185000000001,1678374387.953238174,1678374387.948730945,/optitrack/bouncing_table/pose.pose.position.z,0.881729006767273
0.119444246,1678374387.957370570,1678374387.952897787,/optitrack/bouncing_table/pose.pose.position.z,0.8817242383956909
0.123885823,1678374387.961812147,1678374387.957064390,/optitrack/bouncing_table/pose.pose.position.z,0.8817211389541626
0.128161576,1678374387.966087900,1678374387.961230993,/optitrack/bouncing_table/pose.pose.position.z,0.8817194104194641
0.13246227500000002,1678374387.970388599,1678374387.965397834,/optitrack/bouncing_table/pose.pose.position.z,0.881722092628479
0.136438671,1678374387.974364995,1678374387.969564437,/optitrack/bouncing_table/pose.pose.position.z,0.8817269802093506
0.14068608600000002,1678374387.978612410,1678374387.973731040,/optitrack/bouncing_table/pose.pose.position.z,0.8817252516746521
0.144677988,1678374387.982604312,1678374387.977897644,/optitrack/bouncing_table/pose.pose.position.z,0.881729245185852
0.14881696800000002,1678374387.986743292,1678374387.982064485,/optitrack/bouncing_table/pose.pose.position.z,0.8817244172096252
0.152970863,1678374387.990897187,1678374387.986231088,/optitrack/bouncing_table/pose.pose.position.z,0.8817265629768372
0.156964199,1678374387.994890523,1678374387.990397691,/optitrack/bouncing_table/pose.pose.position.z,0.8817253708839417
0.161307739,1678374387.999234063,1678374387.994564294,/optitrack/bouncing_table/pose.pose.position.z,0.8817294239997864
0.165559384,1678374388.003485708,1678374387.998731136,/optitrack/bouncing_table/pose.pose.position.z,0.881723165512085
0.16960901,1678374388.007535334,1678374388.002897739,/optitrack/bouncing_table/pose.pose.position.z,0.8817203640937805
0.17425747500000002,1678374388.012183799,1678374388.007064342,/optitrack/bouncing_table/pose.pose.position.z,0.8817205429077148
0.178382327,1678374388.016308651,1678374388.011230945,/optitrack/bouncing_table/pose.pose.position.z,0.8817222714424133
0.182475346,1678374388.020401670,1678374388.015397787,/optitrack/bouncing_table/pose.pose.position.z,0.8817293643951416
0.186556149,1678374388.024482473,1678374388.019564390,/optitrack/bouncing_table/pose.pose.position.z,0.8817331790924072
0.190747029,1678374388.028673353,1678374388.023730993,/optitrack/bouncing_table/pose.pose.position.z,0.8817313313484192
0.195240412,1678374388.033166736,1678374388.027897834,/optitrack/bouncing_table/pose.pose.position.z,0.8817318081855774
0.19871724000000002,1678374388.036643564,1678374388.032064437,/optitrack/bouncing_table/pose.pose.position.z,0.8817285299301147
0.20295016200000002,1678374388.040876486,1678374388.036231040,/optitrack/bouncing_table/pose.pose.position.z,0.8817257881164551
0.206951625,1678374388.044877949,1678374388.040397644,/optitrack/bouncing_table/pose.pose.position.z,0.8817278146743774
0.2110922,1678374388.049018524,1678374388.044564485,/optitrack/bouncing_table/pose.pose.position.z,0.8817261457443237
0.21545370500000002,1678374388.053380029,1678374388.048731088,/optitrack/bouncing_table/pose.pose.position.z,0.8817279934883118
0.22008366000000001,1678374388.058009984,1678374388.052897691,/optitrack/bouncing_table/pose.pose.position.z,0.881732702255249
0.224029272,1678374388.061955596,1678374388.057064294,/optitrack/bouncing_table/pose.pose.position.z,0.8817301988601685
0.22858792000000003,1678374388.066514244,1678374388.061231136,/optitrack/bouncing_table/pose.pose.position.z,0.8817344903945923
0.23217261400000003,1678374388.070098938,1678374388.065397739,/optitrack/bouncing_table/pose.pose.position.z,0.8817305564880371
0.236234733,1678374388.074161057,1678374388.069564342,/optitrack/bouncing_table/pose.pose.position.z,0.8817302584648132
