elapsed time,receive time,header.stamp,topic,value
0,1680633534.255066079,1680633534.214819908,Z,0.8949548602104187
0.000032034000000000005,1680633534.255098113,1680633534.218986511,Z,0.8949576616287231
0.0035600880000000003,1680633534.258626167,1680633534.223153114,Z,0.8949558138847351
0.0074270280000000004,1680633534.262493107,1680633534.227319955,Z,0.8949629664421082
0.011715652,1680633534.266781731,1680633534.231486558,Z,0.8949734568595886
0.016148267,1680633534.271214346,1680633534.235653162,Z,0.894965410232544
0.02021689,1680633534.275282969,1680633534.239819765,Z,0.8949602842330933
0.024324806,1680633534.279390885,1680633534.243986606,Z,0.894949734210968
0.028595276000000003,1680633534.283661355,1680633534.248153209,Z,0.8949504494667053
0.032933877,1680633534.287999956,1680633534.252319812,Z,0.8949499726295471
0.036762165,1680633534.291828244,1680633534.256486654,Z,0.8949527740478516
0.040712672000000005,1680633534.295778751,1680633534.260653257,Z,0.8949475288391113
0.045238865,1680633534.300304944,1680633534.264819860,Z,0.8949551582336426
0.049485247,1680633534.304551326,1680633534.268986463,Z,0.8949467539787292
0.053391439000000006,1680633534.308457518,1680633534.273153305,Z,0.8949468731880188
0.05748396,1680633534.312550039,1680633534.277319908,Z,0.8949517607688904
0.061959806000000006,1680633534.317025885,1680633534.281486511,Z,0.8949512839317322
0.06597214,1680633534.321038219,1680633534.285653114,Z,0.8949545621871948
0.070037133,1680633534.325103212,1680633534.289819955,Z,0.8949524164199829
0.074223985,1680633534.329290064,1680633534.293986558,Z,0.8949494361877441
0.07861467500000001,1680633534.333680754,1680633534.298153162,Z,0.8949505686759949
0.08254001200000001,1680633534.337606091,1680633534.302319765,Z,0.894949734210968
0.086681032,1680633534.341747111,1680633534.306486606,Z,0.8949480056762695
0.091017131,1680633534.346083210,1680633534.310653209,Z,0.8949494957923889
0.095484804,1680633534.350550883,1680633534.314819812,Z,0.8949505090713501
0.099341486,1680633534.354407565,1680633534.318986654,Z,0.8949529528617859
0.103261794,1680633534.358327873,1680633534.323153257,Z,0.8949546813964844
0.10774322400000001,1680633534.362809303,1680633534.327319860,Z,0.8949549794197083
0.11183843600000001,1680633534.366904515,1680633534.331486463,Z,0.8949564695358276
0.11573246200000001,1680633534.370798541,1680633534.335653305,Z,0.8949519991874695
0.12007573,1680633534.375141809,1680633534.339819908,Z,0.8949494957923889
0.124352505,1680633534.379418584,1680633534.343986511,Z,0.8949470520019531
0.12850772600000002,1680633534.383573805,1680633534.348153114,Z,0.89494389295578
0.132465874,1680633534.387531953,1680633534.352319955,Z,0.8949459195137024
0.13691565,1680633534.391981729,1680633534.356486558,Z,0.8949481248855591
0.140995204,1680633534.396061283,1680633534.360653162,Z,0.8949546813964844
0.145138024,1680633534.400204103,1680633534.364819765,Z,0.8949463963508606
0.149315748,1680633534.404381827,1680633534.368986606,Z,0.8949446678161621
0.15361122100000002,1680633534.408677300,1680633534.373153209,Z,0.8949482440948486
0.15796453600000002,1680633534.413030615,1680633534.377319812,Z,0.8949477076530457
0.161965129,1680633534.417031208,1680633534.381486654,Z,0.8949445486068726
0.165809536,1680633534.420875615,1680633534.385653257,Z,0.8949480652809143
0.17026105100000002,1680633534.425327130,1680633534.389819860,Z,0.894948422908783
0.174293536,1680633534.429359615,1680633534.393986463,Z,0.8949528336524963
0.17836439,1680633534.433430469,1680633534.398153305,Z,0.8949467539787292
0.18270012600000002,1680633534.437766205,1680633534.402319908,Z,0.8949474692344666
0.18714971100000002,1680633534.442215790,1680633534.406486511,Z,0.8949554562568665
0.190938563,1680633534.446004642,1680633534.410653114,Z,0.8949515223503113
0.195167357,1680633534.450233436,1680633534.414819955,Z,0.8949484825134277
0.199514972,1680633534.454581051,1680633534.418986558,Z,0.8949512839317322
0.203648294,1680633534.458714373,1680633534.423153162,Z,0.8949491381645203
0.207599526,1680633534.462665605,1680633534.427319765,Z,0.8949458599090576
0.21166162900000002,1680633534.466727708,1680633534.431486606,Z,0.8949427008628845
0.215986008,1680633534.471052087,1680633534.435653209,Z,0.8949467539787292
0.22016295500000002,1680633534.475229034,1680633534.439819812,Z,0.8949483036994934
0.224179242,1680633534.479245321,1680633534.443986654,Z,0.8949467539787292
0.22848352700000002,1680633534.483549606,1680633534.448153257,Z,0.8949547410011292
0.233073307,1680633534.488139386,1680633534.452319860,Z,0.8949510455131531
0.23691228400000003,1680633534.491978363,1680633534.456486463,Z,0.8949511051177979
0.24091199800000002,1680633534.495978077,1680633534.460653305,Z,0.8949511647224426
0.245144568,1680633534.500210647,1680633534.464819908,Z,0.8949571251869202
0.24939860500000002,1680633534.504464684,1680633534.468986511,Z,0.8949595093727112
0.253476713,1680633534.508542792,1680633534.473153114,Z,0.8949541449546814
0.257568756,1680633534.512634835,1680633534.477319955,Z,0.8949581384658813
0.261883529,1680633534.516949608,1680633534.481486558,Z,0.8949524164199829
0.265810365,1680633534.520876444,1680633534.485653162,Z,0.8949505686759949
0.26994823100000004,1680633534.525014310,1680633534.489819765,Z,0.8949475288391113
0.27434253200000003,1680633534.529408611,1680633534.493986606,Z,0.8949502110481262
0.278698942,1680633534.533765021,1680633534.498153209,Z,0.894959032535553
0.282612511,1680633534.537678590,1680633534.502319812,Z,0.8949623107910156
0.286808098,1680633534.541874177,1680633534.506486654,Z,0.8949584364891052
0.291023815,1680633534.546089894,1680633534.510653257,Z,0.8949460387229919
0.295424448,1680633534.550490527,1680633534.514819860,Z,0.8949518799781799
0.29926191,1680633534.554327989,1680633534.518986463,Z,0.8949553966522217
0.303499587,1680633534.558565666,1680633534.523153305,Z,0.8949469923973083
0.307588432,1680633534.562654511,1680633534.527319908,Z,0.8949490785598755
0.31190758900000004,1680633534.566973668,1680633534.531486511,Z,0.8949470520019531
0.315916362,1680633534.570982441,1680633534.535653114,Z,0.894957959651947
0.32007940900000004,1680633534.575145488,1680633534.539819955,Z,0.8949517011642456
0.32451499100000003,1680633534.579581070,1680633534.543986558,Z,0.8949524164199829
0.328505429,1680633534.583571508,1680633534.548153162,Z,0.8949496150016785
0.33267027400000004,1680633534.587736353,1680633534.552319765,Z,0.8949480652809143
0.336756426,1680633534.591822505,1680633534.556486606,Z,0.89494389295578
0.341062014,1680633534.596128093,1680633534.560653209,Z,0.8949406743049622
