elapsed time,receive time,header.stamp,topic,value
0,1680633790.215173416,1680633790.164819955,Z,0.8951955437660217
0.000076989,1680633790.215250405,1680633790.168986558,Z,0.8951866626739502
0.00009162700000000001,1680633790.215265043,1680633790.173153162,Z,0.895189106464386
0.00336803,1680633790.218541446,1680633790.177319765,Z,0.8951865434646606
0.007357696,1680633790.222531112,1680633790.181486606,Z,0.8951938152313232
0.011417381,1680633790.226590797,1680633790.185653209,Z,0.8952001929283142
0.015697849,1680633790.230871265,1680633790.189819812,Z,0.8951969742774963
0.019897659,1680633790.235071075,1680633790.193986654,Z,0.8951950669288635
0.023923052,1680633790.239096468,1680633790.198153257,Z,0.8951987624168396
0.027859608,1680633790.243033024,1680633790.202319860,Z,0.8952072262763977
0.032312358,1680633790.247485774,1680633790.206486463,Z,0.8952170014381409
0.036598847000000004,1680633790.251772263,1680633790.210653305,Z,0.8952156901359558
0.040561472,1680633790.255734888,1680633790.214819908,Z,0.8952165842056274
0.044785296,1680633790.259958712,1680633790.218986511,Z,0.8952198624610901
0.049170057,1680633790.264343473,1680633790.223153114,Z,0.8952119946479797
0.053165912,1680633790.268339328,1680633790.227319955,Z,0.8952207565307617
0.057165747,1680633790.272339163,1680633790.231486558,Z,0.8952279686927795
0.061314927000000005,1680633790.276488343,1680633790.235653162,Z,0.8952192068099976
0.065761843,1680633790.280935259,1680633790.239819765,Z,0.8952181935310364
0.069764452,1680633790.284937868,1680633790.243986606,Z,0.8952139019966125
0.073760584,1680633790.288934000,1680633790.248153209,Z,0.895210325717926
0.078062405,1680633790.293235821,1680633790.252319812,Z,0.8952181935310364
0.08221062100000001,1680633790.297384037,1680633790.256486654,Z,0.895211398601532
0.08636867100000001,1680633790.301542087,1680633790.260653257,Z,0.8952011466026306
0.090438719,1680633790.305612135,1680633790.264819860,Z,0.8952007293701172
0.09481877200000001,1680633790.309992188,1680633790.268986463,Z,0.8952108025550842
0.098881725,1680633790.314055141,1680633790.273153305,Z,0.8952189683914185
0.10289743600000001,1680633790.318070852,1680633790.277319908,Z,0.8952233195304871
0.10696512400000001,1680633790.322138540,1680633790.281486511,Z,0.8952280282974243
0.11149536400000001,1680633790.326668780,1680633790.285653114,Z,0.895228922367096
0.11564189200000001,1680633790.330815308,1680633790.289819955,Z,0.8952258229255676
0.11948578400000001,1680633790.334659200,1680633790.293986558,Z,0.8952183127403259
0.12395539100000001,1680633790.339128807,1680633790.298153162,Z,0.8952189683914185
0.12834028,1680633790.343513696,1680633790.302319765,Z,0.8952193260192871
0.132265083,1680633790.347438499,1680633790.306486606,Z,0.8952091932296753
0.1362604,1680633790.351433816,1680633790.310653209,Z,0.8952112197875977
0.14063678400000001,1680633790.355810200,1680633790.314819812,Z,0.895217776298523
0.144862328,1680633790.360035744,1680633790.318986654,Z,0.8952089548110962
0.148790744,1680633790.363964160,1680633790.323153257,Z,0.8952102661132812
0.153036798,1680633790.368210214,1680633790.327319860,Z,0.8952158689498901
0.15723055400000002,1680633790.372403970,1680633790.331486463,Z,0.8952142596244812
0.161421367,1680633790.376594783,1680633790.335653305,Z,0.8952140212059021
0.16547003600000001,1680633790.380643452,1680633790.339819908,Z,0.895223081111908
0.170053005,1680633790.385226421,1680633790.343986511,Z,0.8952237367630005
0.17413408300000002,1680633790.389307499,1680633790.348153114,Z,0.8952274918556213
0.17841826600000002,1680633790.393591682,1680633790.352319955,Z,0.8952300548553467
0.18259961400000002,1680633790.397773030,1680633790.356486558,Z,0.8952268958091736
0.18649584300000002,1680633790.401669259,1680633790.360653162,Z,0.8952207565307617
0.19042851400000002,1680633790.405601930,1680633790.364819765,Z,0.8952184915542603
0.195108825,1680633790.410282241,1680633790.368986606,Z,0.8952176570892334
0.19900092900000002,1680633790.414174345,1680633790.373153209,Z,0.8952128291130066
0.20309858,1680633790.418271996,1680633790.377319812,Z,0.895218551158905
0.207408531,1680633790.422581947,1680633790.381486654,Z,0.8952199816703796
0.211415981,1680633790.426589397,1680633790.385653257,Z,0.8952204585075378
0.215713172,1680633790.430886588,1680633790.389819860,Z,0.8952692747116089
0.219901477,1680633790.435074893,1680633790.393986463,Z,0.8953046798706055
0.224192098,1680633790.439365514,1680633790.398153305,Z,0.8953195214271545
0.22808750300000002,1680633790.443260919,1680633790.402319908,Z,0.8953196406364441
0.232110002,1680633790.447283418,1680633790.406486511,Z,0.8952739834785461
0.236422248,1680633790.451595664,1680633790.410653114,Z,0.8952412009239197
0.24057697600000003,1680633790.455750392,1680633790.414819955,Z,0.8952288031578064
0.244774771,1680633790.459948187,1680633790.418986558,Z,0.8952398300170898
0.249161133,1680633790.464334549,1680633790.423153162,Z,0.8952339887619019
0.253377989,1680633790.468551405,1680633790.427319765,Z,0.895233154296875
0.257377823,1680633790.472551239,1680633790.431486606,Z,0.8952375054359436
0.26155090400000003,1680633790.476724320,1680633790.435653209,Z,0.8952488303184509
0.26572055,1680633790.480893966,1680633790.439819812,Z,0.8952638506889343
0.26965382200000004,1680633790.484827238,1680633790.443986654,Z,0.8952726721763611
0.273925548,1680633790.489098964,1680633790.448153257,Z,0.8952760100364685
0.278397859,1680633790.493571275,1680633790.452319860,Z,0.8952909111976624
0.282693597,1680633790.497867013,1680633790.456486463,Z,0.8952938318252563
0.286624537,1680633790.501797953,1680633790.460653305,Z,0.8952875733375549
0.290660967,1680633790.505834383,1680633790.464819908,Z,0.8952798247337341
0.294717081,1680633790.509890497,1680633790.468986511,Z,0.895271897315979
0.29885905300000004,1680633790.514032469,1680633790.473153114,Z,0.8952672481536865
0.302977369,1680633790.518150785,1680633790.477319955,Z,0.8952605724334717
0.307305888,1680633790.522479304,1680633790.481486558,Z,0.8952560424804688
0.31153497700000005,1680633790.526708393,1680633790.485653162,Z,0.895255982875824
0.315705179,1680633790.530878595,1680633790.489819765,Z,0.8952522277832031
0.31995721000000005,1680633790.535130626,1680633790.493986606,Z,0.8952548503875732
0.324209144,1680633790.539382560,1680633790.498153209,Z,0.895261287689209
0.328253948,1680633790.543427364,1680633790.502319812,Z,0.8953027129173279
0.332499798,1680633790.547673214,1680633790.506486654,Z,0.895339846611023
0.336558436,1680633790.551731852,1680633790.510653257,Z,0.8953489065170288
0.3411116,1680633790.556285016,1680633790.514819860,Z,0.8953461050987244
0.34513509600000003,1680633790.560308512,1680633790.518986463,Z,0.8953441977500916
0.349118768,1680633790.564292184,1680633790.523153305,Z,0.8953315615653992
0.353234994,1680633790.568408410,1680633790.527319908,Z,0.8953306078910828
0.357340211,1680633790.572513627,1680633790.531486511,Z,0.8953326344490051
0.36330527700000004,1680633790.578478693,1680633790.535653114,Z,0.8953250646591187
0.36707450700000005,1680633790.582247923,1680633790.539819955,Z,0.8953242301940918
0.36988137400000004,1680633790.585054790,1680633790.543986558,Z,0.8952857255935669
0.37389866800000005,1680633790.589072084,1680633790.548153162,Z,0.8952614665031433
0.378424853,1680633790.593598269,1680633790.552319765,Z,0.8952639102935791
0.382641879,1680633790.597815295,1680633790.556486606,Z,0.8952668905258179
0.386397152,1680633790.601570568,1680633790.560653209,Z,0.8952814340591431
0.390283141,1680633790.605456557,1680633790.564819812,Z,0.8952891826629639
0.39442437500000005,1680633790.609597791,1680633790.568986654,Z,0.8952940106391907
0.398573905,1680633790.613747321,1680633790.573153257,Z,0.8952952027320862
0.40372679,1680633790.618900206,1680633790.577319860,Z,0.8953067064285278
0.407519842,1680633790.622693258,1680633790.581486463,Z,0.8953222632408142
0.41153454700000003,1680633790.626707963,1680633790.585653305,Z,0.8953320384025574
0.41572398200000005,1680633790.630897398,1680633790.589819908,Z,0.8953292369842529
0.41986093900000004,1680633790.635034355,1680633790.593986511,Z,0.8953285813331604
0.42500289900000005,1680633790.640176315,1680633790.598153114,Z,0.8953295946121216
0.428134506,1680633790.643307922,1680633790.602319955,Z,0.895318329334259
0.43249417,1680633790.647667586,1680633790.606486558,Z,0.8953002095222473
0.43683226900000005,1680633790.652005685,1680633790.610653162,Z,0.8952959775924683
0.440664257,1680633790.655837673,1680633790.614819765,Z,0.8953006267547607
0.44480792700000005,1680633790.659981343,1680633790.618986606,Z,0.8952945470809937
0.44900821500000004,1680633790.664181631,1680633790.623153209,Z,0.895285964012146
0.45313533,1680633790.668308746,1680633790.627319812,Z,0.895280659198761
0.45743710200000004,1680633790.672610518,1680633790.631486654,Z,0.8952821493148804
0.46166048200000004,1680633790.676833898,1680633790.635653257,Z,0.8952822685241699
0.46587648200000004,1680633790.681049898,1680633790.639819860,Z,0.8952801823616028
0.47010327,1680633790.685276686,1680633790.643986463,Z,0.8952756524085999
0.47409190100000004,1680633790.689265317,1680633790.648153305,Z,0.8952720165252686
0.47841737100000004,1680633790.693590787,1680633790.652319908,Z,0.8952716588973999
0.48263064800000005,1680633790.697804064,1680633790.656486511,Z,0.895276665687561
0.48652215800000004,1680633790.701695574,1680633790.660653114,Z,0.8952817320823669
0.49131051000000003,1680633790.706483926,1680633790.664819955,Z,0.8952894806861877
0.49521268900000004,1680633790.710386105,1680633790.668986558,Z,0.8952861428260803
0.49922259,1680633790.714396006,1680633790.673153162,Z,0.8952768445014954
0.503244153,1680633790.718417569,1680633790.677319765,Z,0.8952745795249939
0.507386444,1680633790.722559860,1680633790.681486606,Z,0.895275354385376
0.511778594,1680633790.726952010,1680633790.685653209,Z,0.8952752351760864
0.5156936360000001,1680633790.730867052,1680633790.689819812,Z,0.8952771425247192
0.5198354430000001,1680633790.735008859,1680633790.693986654,Z,0.8952834606170654
0.52429702,1680633790.739470436,1680633790.698153257,Z,0.895287275314331
0.5285231970000001,1680633790.743696613,1680633790.702319860,Z,0.8952940106391907
0.5324244100000001,1680633790.747597826,1680633790.706486463,Z,0.895291268825531
0.536550006,1680633790.751723422,1680633790.710653305,Z,0.8952926993370056
0.540897839,1680633790.756071255,1680633790.714819908,Z,0.8952964544296265
0.5450142520000001,1680633790.760187668,1680633790.718986511,Z,0.8952991366386414
0.549143118,1680633790.764316534,1680633790.723153114,Z,0.8952975273132324
0.553022684,1680633790.768196100,1680633790.727319955,Z,0.8952988982200623
0.557675322,1680633790.772848738,1680633790.731486558,Z,0.8952969908714294
0.561792888,1680633790.776966304,1680633790.735653162,Z,0.8952888250350952
0.565896964,1680633790.781070380,1680633790.739819765,Z,0.8952867984771729
0.5701526880000001,1680633790.785326104,1680633790.743986606,Z,0.895287811756134
0.574306465,1680633790.789479881,1680633790.748153209,Z,0.8952885866165161
0.578115719,1680633790.793289135,1680633790.752319812,Z,0.8952870965003967
0.5825519960000001,1680633790.797725412,1680633790.756486654,Z,0.8952875733375549
0.586881066,1680633790.802054482,1680633790.760653257,Z,0.8952879905700684
0.59088019,1680633790.806053606,1680633790.764819860,Z,0.8952873349189758
0.594975777,1680633790.810149193,1680633790.768986463,Z,0.8952885270118713
0.5989546570000001,1680633790.814128073,1680633790.773153305,Z,0.8952884078025818
0.6036130190000001,1680633790.818786435,1680633790.777319908,Z,0.895287275314331
0.607753461,1680633790.822926877,1680633790.781486511,Z,0.8952884078025818
0.6118195670000001,1680633790.826992983,1680633790.785653114,Z,0.8952890634536743
0.615963299,1680633790.831136715,1680633790.789819955,Z,0.8952822089195251
0.620247379,1680633790.835420795,1680633790.793986558,Z,0.8952860832214355
0.6240681130000001,1680633790.839241529,1680633790.798153162,Z,0.8952862620353699
0.628181823,1680633790.843355239,1680633790.802319765,Z,0.8952789902687073
0.632546134,1680633790.847719550,1680633790.806486606,Z,0.8952819108963013
0.636556977,1680633790.851730393,1680633790.810653209,Z,0.8952937722206116
0.6410031270000001,1680633790.856176543,1680633790.814819812,Z,0.8952972888946533
0.645231941,1680633790.860405357,1680633790.818986654,Z,0.8952898383140564
0.649118587,1680633790.864292003,1680633790.823153257,Z,0.8952860236167908
