elapsed time,receive time,header.stamp,topic,value
0,1680633689.028512904,1680633688.981486558,Z,0.8949439525604248
0.000024923000000000002,1680633689.028537827,1680633688.985653162,Z,0.8949459195137024
0.000032678,1680633689.028545582,1680633688.989819765,Z,0.8949422836303711
0.004064198000000001,1680633689.032577102,1680633688.993986606,Z,0.8949411511421204
0.008394893,1680633689.036907797,1680633688.998153209,Z,0.8949369192123413
0.012300706000000002,1680633689.040813610,1680633689.002319812,Z,0.8949394226074219
0.016304694,1680633689.044817598,1680633689.006486654,Z,0.8949416279792786
0.020787766000000003,1680633689.049300670,1680633689.010653257,Z,0.8949432373046875
0.025036119000000003,1680633689.053549023,1680633689.014819860,Z,0.8949406147003174
0.02896084,1680633689.057473744,1680633689.018986463,Z,0.8949360847473145
0.033178664000000004,1680633689.061691568,1680633689.023153305,Z,0.8949394822120667
0.037850265,1680633689.066363169,1680633689.027319908,Z,0.8949339389801025
0.041505449,1680633689.070018353,1680633689.031486511,Z,0.8949349522590637
0.04565248,1680633689.074165384,1680633689.035653114,Z,0.8949422240257263
0.050030437000000004,1680633689.078543341,1680633689.039819955,Z,0.8949410319328308
0.054225498000000004,1680633689.082738402,1680633689.043986558,Z,0.8949434161186218
0.05822130700000001,1680633689.086734211,1680633689.048153162,Z,0.8949450850486755
0.062407476,1680633689.090920380,1680633689.052319765,Z,0.8949437737464905
0.066603297,1680633689.095116201,1680633689.056486606,Z,0.8949421048164368
0.07115118100000001,1680633689.099664085,1680633689.060653209,Z,0.8949414491653442
0.074979265,1680633689.103492169,1680633689.064819812,Z,0.8949363231658936
0.07906566300000001,1680633689.107578567,1680633689.068986654,Z,0.8949362635612488
0.083507656,1680633689.112020560,1680633689.073153257,Z,0.894934356212616
0.08731852300000001,1680633689.115831427,1680633689.077319860,Z,0.8949363231658936
0.09139496400000001,1680633689.119907868,1680633689.081486463,Z,0.8949366807937622
0.09587725700000001,1680633689.124390161,1680633689.085653305,Z,0.8949419856071472
0.10006368,1680633689.128576584,1680633689.089819908,Z,0.8949407339096069
0.104152854,1680633689.132665758,1680633689.093986511,Z,0.8949397802352905
0.10824478600000001,1680633689.136757690,1680633689.098153114,Z,0.894940197467804
0.112513545,1680633689.141026449,1680633689.102319955,Z,0.8949480652809143
0.11678813800000001,1680633689.145301042,1680633689.106486558,Z,0.8949397206306458
0.12069012500000001,1680633689.149203029,1680633689.110653162,Z,0.8949369192123413
0.124977182,1680633689.153490086,1680633689.114819765,Z,0.8949415683746338
0.12933798200000002,1680633689.157850886,1680633689.118986606,Z,0.8949377536773682
0.133523151,1680633689.162036055,1680633689.123153209,Z,0.8949363827705383
0.13735422,1680633689.165867124,1680633689.127319812,Z,0.8949397206306458
0.141685754,1680633689.170198658,1680633689.131486654,Z,0.8949381113052368
0.146046165,1680633689.174559069,1680633689.135653257,Z,0.8949390649795532
0.149880425,1680633689.178393329,1680633689.139819860,Z,0.8949356079101562
0.15412657100000002,1680633689.182639475,1680633689.143986463,Z,0.8949405550956726
0.158473728,1680633689.186986632,1680633689.148153305,Z,0.894936740398407
0.162688357,1680633689.191201261,1680633689.152319908,Z,0.8949366211891174
0.166493695,1680633689.195006599,1680633689.156486511,Z,0.8949317336082458
0.170771474,1680633689.199284378,1680633689.160653114,Z,0.8949325680732727
0.175058701,1680633689.203571605,1680633689.164819955,Z,0.8949315547943115
0.17934347,1680633689.207856374,1680633689.168986558,Z,0.8949471116065979
0.18343083100000002,1680633689.211943735,1680633689.173153162,Z,0.8949719071388245
0.187397787,1680633689.215910691,1680633689.177319765,Z,0.8950089812278748
0.19161213100000002,1680633689.220125035,1680633689.181486606,Z,0.8950850963592529
0.19606415600000002,1680633689.224577060,1680633689.185653209,Z,0.8952057957649231
0.199882,1680633689.228394904,1680633689.189819812,Z,0.8953300714492798
0.20415439200000002,1680633689.232667296,1680633689.193986654,Z,0.8954346776008606
0.20851037600000003,1680633689.237023280,1680633689.198153257,Z,0.895496129989624
